"","Index_","ACCNUM","YEAR","DATE","TIME","Hour","STREET1","STREET2","OFFSET","ROAD_CLASS","District","WardNum","Division","LATITUDE","LONGITUDE","LOCCOORD","ACCLOC","TRAFFCTL","VISIBILITY","LIGHT","RDSFCOND","ACCLASS","IMPACTYPE","INVTYPE","INVAGE","INJURY","FATAL_NO","INITDIR","VEHTYPE","MANOEUVER","DRIVACT","DRIVCOND","PEDTYPE","PEDACT","PEDCOND","CYCLISTYPE","CYCACT","CYCCOND","PEDESTRIAN","CYCLIST","AUTOMOBILE","MOTORCYCLE","TRUCK","TRSN_CITY_","EMERG_VEH","PASSENGER","SPEEDING","AG_DRIV","REDLIGHT","ALCOHOL","Hood_ID","Neighbourh","ObjectId","isFATAL","pressure_station","wind_speed","relative_humidity","temperature","visibility_value"
"51",5431406,1069861,2008,2008-11-14,200,2,"DOVERCOURT RD","ARGYLE ST"," ","Collector","Toronto and East York","10,9","14",43.646145,-79.42349,"Intersection"," ","No Control","Clear","Dark","Dry","Non-Fatal Injury","Cyclist Collisions","Vehicle Owner","unknown"," ",0," ","Other"," "," "," "," "," "," "," "," "," ",0,1,1,0,0,0,0,0,0,0,0,0,84,"Little Portugal (84)",51,0,98.67,11,88,9.4,19300
"52",5431407,1069861,2008,2008-11-14,200,2,"DOVERCOURT RD","ARGYLE ST"," ","Collector","Toronto and East York","10,9","14",43.646145,-79.42349,"Intersection"," ","No Control","Clear","Dark","Dry","Non-Fatal Injury","Cyclist Collisions","Driver","35 to 39","None",0,"West","Automobile, Station Wagon","Reversing","Other","Unknown"," "," "," "," "," "," ",0,1,1,0,0,0,0,0,0,0,0,0,84,"Little Portugal (84)",52,0,98.67,11,88,9.4,19300
"53",5431408,1069861,2008,2008-11-14,200,2,"DOVERCOURT RD","ARGYLE ST"," ","Collector","Toronto and East York","10,9","14",43.646145,-79.42349,"Intersection"," ","No Control","Clear","Dark","Dry","Non-Fatal Injury","Cyclist Collisions","Cyclist","35 to 39","Major",0,"North","Bicycle","Stopped"," "," "," "," "," ","Motorist reversing struck cyclist.","Driving Properly","Unknown",0,1,1,0,0,0,0,0,0,0,0,0,84,"Little Portugal (84)",53,0,98.67,11,88,9.4,19300
"54",5277389,1121287,2009,2009-07-18,200,2,"RIVER ST","DUNDAS ST E"," ","Major Arterial","Toronto and East York","13","51",43.661145,-79.35819,"Intersection","At Intersection","Traffic Signal","Clear","Dark","Dry","Non-Fatal Injury","Cyclist Collisions","Vehicle Owner","unknown"," ",0," ","Other"," "," "," "," "," "," "," "," "," ",0,1,1,0,0,0,0,0,0,0,0,0,72,"Regent Park (72)",54,0,98.65,20,81,14.6,24100
"55",5277390,1121287,2009,2009-07-18,200,2,"RIVER ST","DUNDAS ST E"," ","Major Arterial","Toronto and East York","13","51",43.661145,-79.35819,"Intersection","At Intersection","Traffic Signal","Clear","Dark","Dry","Non-Fatal Injury","Cyclist Collisions","Driver","50 to 54","None",0,"North","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal"," "," "," "," "," "," ",0,1,1,0,0,0,0,0,0,0,0,0,72,"Regent Park (72)",55,0,98.65,20,81,14.6,24100
"56",5277391,1121287,2009,2009-07-18,200,2,"RIVER ST","DUNDAS ST E"," ","Major Arterial","Toronto and East York","13","51",43.661145,-79.35819,"Intersection","At Intersection","Traffic Signal","Clear","Dark","Dry","Non-Fatal Injury","Cyclist Collisions","Cyclist","20 to 24","Major",0,"East","Bicycle","Going Ahead"," "," "," "," "," ","Cyclist without ROW rides into path of motorist at inter, lnwy, dwy-Cyclist not turn.","Disobeyed Traffic Control","Inattentive",0,1,1,0,0,0,0,0,0,0,0,0,72,"Regent Park (72)",56,0,98.65,20,81,14.6,24100
"57",7855781,1372200,2013,2013-08-10,200,2,"SPADINA AVE","OXFORD ST"," ","Major Arterial","Toronto and East York","11","14,52",43.656737,-79.399577,"Intersection","At Intersection","No Control","Clear","Dark, artificial","Dry","Non-Fatal Injury","Cyclist Collisions","Driver","unknown","None",0,"South","Automobile, Station Wagon","Reversing","Other","Unknown"," "," "," "," "," "," ",0,1,1,0,0,0,0,0,0,0,0,0,78,"Kensington-Chinatown (78)",57,0,99.43,19,60,19,24100
"58",7855782,1372200,2013,2013-08-10,200,2,"SPADINA AVE","OXFORD ST"," ","Major Arterial","Toronto and East York","11","14,52",43.656737,-79.399577,"Intersection","At Intersection","No Control","Clear","Dark, artificial","Dry","Non-Fatal Injury","Cyclist Collisions","Cyclist","20 to 24","Major",0,"South","Bicycle","Slowing or Stopping"," "," "," "," "," ","Cyclist and Driver travelling in same direction. One vehicle rear-ended the other.","Other","Had Been Drinking",0,1,1,0,0,0,0,0,0,0,0,0,78,"Kensington-Chinatown (78)",58,0,99.43,19,60,19,24100
"59",81070832,8002245364,2018,2018-12-07,300,3,"758 QUEEN ST E","Queen St E"," ","Minor Arterial","Toronto and East York","14","55",43.659312,-79.347935,"Mid-Block","Non Intersection","No Control","Drifting Snow","Dark, artificial","Loose Snow","Non-Fatal Injury","Cyclist Collisions","Driver","0 to 4","None",0,"South","Automobile, Station Wagon","Going Ahead","Other","Unknown"," "," "," "," "," "," ",0,1,1,0,0,0,0,0,0,0,0,0,70,"South Riverdale (70)",59,0,100.48,14,77,-5.2,24100
"60",81070833,8002245364,2018,2018-12-07,300,3,"758 QUEEN ST E","Queen St E"," ","Minor Arterial","Toronto and East York","14","55",43.659312,-79.347935,"Mid-Block","Non Intersection","No Control","Drifting Snow","Dark, artificial","Loose Snow","Non-Fatal Injury","Cyclist Collisions","Cyclist","40 to 44","Major",0,"South","Bicycle","Going Ahead"," "," "," "," "," "," ","Driving Properly","Normal",0,1,1,0,0,0,0,0,0,0,0,0,70,"South Riverdale (70)",60,0,100.48,14,77,-5.2,24100
"61",6149392,1171639,2010,2010-06-04,300,3,"KING ST W","JOE SHUSTER WAY"," ","Major Arterial","Toronto and East York","10","14",43.639745,-79.42359,"Intersection","At Intersection","Traffic Signal","Clear","Dark","Dry","Non-Fatal Injury","Rear End","Driver","30 to 34","None",0,"West","Automobile, Station Wagon","Going Ahead","Other","Normal"," "," "," "," "," "," ",0,1,1,0,0,0,0,0,0,0,0,0,85,"South Parkdale (85)",61,0,98.96,15,88,15.5,24100
"62",6149393,1171639,2010,2010-06-04,300,3,"KING ST W","JOE SHUSTER WAY"," ","Major Arterial","Toronto and East York","10","14",43.639745,-79.42359,"Intersection","At Intersection","Traffic Signal","Clear","Dark","Dry","Non-Fatal Injury","Rear End","Moped Driver","35 to 39","Major",0,"West","Automobile, Station Wagon","Going Ahead","Other","Had Been Drinking"," "," "," "," "," "," ",0,1,1,0,0,0,0,0,0,0,0,0,85,"South Parkdale (85)",62,0,98.96,15,88,15.5,24100
"63",80560102,5000058130,2015,2015-01-11,300,3,"KINGSTON RD","WARDEN AVE"," ","Major Arterial","Scarborough","20","41",43.687747,-79.270908,"Intersection","At Intersection","Traffic Signal","Clear","Dark, artificial","Dry","Non-Fatal Injury","Cyclist Collisions","Cyclist","25 to 29","Major",0,"East","Bicycle","Other"," "," "," "," "," ","Cyclist and Driver travelling in same direction. One vehicle sideswipes the other.","Disobeyed Traffic Control","Unknown",0,1,1,0,0,0,0,0,0,0,0,0,122,"Birchcliffe-Cliffside (122)",63,0,100.81,19,63,-8.8,24100
"64",80560103,5000058130,2015,2015-01-11,300,3,"KINGSTON RD","WARDEN AVE"," ","Major Arterial","Scarborough","20","41",43.687747,-79.270908,"Intersection","At Intersection","Traffic Signal","Clear","Dark, artificial","Dry","Non-Fatal Injury","Cyclist Collisions","Driver","40 to 44","None",0,"East","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal"," "," "," "," "," "," ",0,1,1,0,0,0,0,0,0,0,0,0,122,"Birchcliffe-Cliffside (122)",64,0,100.81,19,63,-8.8,24100
"65",80503244,6000478020,2016,2016-03-20,300,3,"COLLEGE ST","LANSDOWNE AVE"," ","Minor Arterial","Toronto and East York","9","11",43.650939,-79.43996,"Intersection","At Intersection","Traffic Signal","Clear","Dark, artificial","Dry","Non-Fatal Injury","Cyclist Collisions","Driver","40 to 44","None",0,"West","Automobile, Station Wagon","Turning Left","Failed to Yield Right of Way","Inattentive"," "," "," "," "," "," ",0,1,1,0,0,0,0,1,0,1,0,0,83,"Dufferin Grove (83)",65,0,100.15,19,72,-4.9,24100
"66",80503245,6000478020,2016,2016-03-20,300,3,"COLLEGE ST","LANSDOWNE AVE"," ","Minor Arterial","Toronto and East York","9","11",43.650939,-79.43996,"Intersection","At Intersection","Traffic Signal","Clear","Dark, artificial","Dry","Non-Fatal Injury","Cyclist Collisions","Cyclist","30 to 34","Major",0,"East","Bicycle","Going Ahead"," "," "," "," "," ","Motorist turned left across cyclists path.","Other","Had Been Drinking",0,1,1,0,0,0,0,1,0,1,0,0,83,"Dufferin Grove (83)",66,0,100.15,19,72,-4.9,24100
"67",80503246,6000478020,2016,2016-03-20,300,3,"COLLEGE ST","LANSDOWNE AVE"," ","Minor Arterial","Toronto and East York","9","11",43.650939,-79.43996,"Intersection","At Intersection","Traffic Signal","Clear","Dark, artificial","Dry","Non-Fatal Injury","Cyclist Collisions","Passenger","40 to 44","None",0," "," "," "," "," "," "," "," "," "," "," ",0,1,1,0,0,0,0,1,0,1,0,0,83,"Dufferin Grove (83)",67,0,100.15,19,72,-4.9,24100
"68",7793634,1345603,2013,2013-03-10,400,4,"BLOOR ST W","ST HELENS AVE"," ","Major Arterial","Toronto and East York","9","11",43.658045,-79.44399,"Intersection","At Intersection","Stop Sign","Clear","Dark, artificial","Dry","Non-Fatal Injury","Cyclist Collisions","Passenger","20 to 24","Minimal",0," ","Other"," "," "," "," "," "," "," "," "," ",0,1,1,0,0,0,0,1,0,0,0,0,83,"Dufferin Grove (83)",68,0,99.93,4,78,2.6,24100
"69",7793635,1345603,2013,2013-03-10,400,4,"BLOOR ST W","ST HELENS AVE"," ","Major Arterial","Toronto and East York","9","11",43.658045,-79.44399,"Intersection","At Intersection","Stop Sign","Clear","Dark, artificial","Dry","Non-Fatal Injury","Cyclist Collisions","Driver","30 to 34","None",0,"West","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal"," "," "," "," "," "," ",0,1,1,0,0,0,0,1,0,0,0,0,83,"Dufferin Grove (83)",69,0,99.93,4,78,2.6,24100
"70",7793636,1345603,2013,2013-03-10,400,4,"BLOOR ST W","ST HELENS AVE"," ","Major Arterial","Toronto and East York","9","11",43.658045,-79.44399,"Intersection","At Intersection","Stop Sign","Clear","Dark, artificial","Dry","Non-Fatal Injury","Cyclist Collisions","Cyclist","20 to 24","Major",0,"North","Bicycle","Turning Right"," "," "," "," "," ","Cyclist turns right across motorists path","Improper Turn","Other",0,1,1,0,0,0,0,1,0,0,0,0,83,"Dufferin Grove (83)",70,0,99.93,4,78,2.6,24100
"71",7895115,1388488,2013,2013-11-01,500,5,"LAKE SHORE BLVD W","BATHURST ST"," ","Major Arterial","Toronto and East York","10","14",43.636473,-79.399638,"Intersection"," ","Traffic Signal","Rain","Dark","Wet","Non-Fatal Injury","Cyclist Collisions","Cyclist","30 to 34","Major",0,"South","Bicycle","Going Ahead"," "," "," "," "," ","Cyclist and Driver travelling in same direction. One vehicle rear-ended the other.","Disobeyed Traffic Control","Inattentive",0,1,1,0,0,0,0,0,0,0,0,0,77,"Waterfront Communities-The Island (77)",71,0,96.35,33,89,15.6,16100
"72",7895116,1388488,2013,2013-11-01,500,5,"LAKE SHORE BLVD W","BATHURST ST"," ","Major Arterial","Toronto and East York","10","14",43.636473,-79.399638,"Intersection"," ","Traffic Signal","Rain","Dark","Wet","Non-Fatal Injury","Cyclist Collisions","Driver","20 to 24","None",0,"West","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal"," "," "," "," "," "," ",0,1,1,0,0,0,0,0,0,0,0,0,77,"Waterfront Communities-The Island (77)",72,0,96.35,33,89,15.6,16100
"73",6581555,1210091,2011,2011-01-01,500,5,"SPADINA RD","DUPONT ST"," ","Major Arterial","Toronto and East York","11","14,53",43.674845,-79.40709,"Intersection","At Intersection","Traffic Signal","Clear","Dark","Wet","Non-Fatal Injury","Cyclist Collisions","Driver","60 to 64","None",0,"South","Automobile, Station Wagon","Turning Left","Failed to Yield Right of Way","Normal"," "," "," "," "," "," ",0,1,1,0,0,0,0,0,0,1,0,0,95,"Annex (95)",73,0,99.16,11,94,7.7,16100
"74",6581556,1210091,2011,2011-01-01,500,5,"SPADINA RD","DUPONT ST"," ","Major Arterial","Toronto and East York","11","14,53",43.674845,-79.40709,"Intersection","At Intersection","Traffic Signal","Clear","Dark","Wet","Non-Fatal Injury","Cyclist Collisions","Cyclist","20 to 24","Major",0,"North","Bicycle","Going Ahead"," "," "," "," "," ","Motorist turned left across cyclists path.","Driving Properly","Had Been Drinking",0,1,1,0,0,0,0,0,0,1,0,0,95,"Annex (95)",74,0,99.16,11,94,7.7,16100
"75",7411978,1292881,2012,2012-03-16,500,5,"MCCOWAN Rd","ELLESMERE Rd"," ","Major Arterial","Scarborough","24,21","43",43.771545,-79.25129,"Mid-Block"," ","No Control","Clear","Dark, artificial","Dry","Non-Fatal Injury","Cyclist Collisions","Driver","25 to 29","None",0,"North","Automobile, Station Wagon","Going Ahead","Improper Passing","Normal"," "," "," "," "," "," ",0,1,1,0,0,0,0,0,0,1,0,0,137,"Woburn (137)",75,0,99.55,0,88,8,19300
"76",7411979,1292881,2012,2012-03-16,500,5,"MCCOWAN Rd","ELLESMERE Rd"," ","Major Arterial","Scarborough","24,21","43",43.771545,-79.25129,"Mid-Block"," ","No Control","Clear","Dark, artificial","Dry","Non-Fatal Injury","Cyclist Collisions","Cyclist","50 to 54","Major",0,"North","Bicycle","Going Ahead"," "," "," "," "," ","Cyclist and Driver travelling in same direction. One vehicle rear-ended the other.","Driving Properly","Normal",0,1,1,0,0,0,0,0,0,1,0,0,137,"Woburn (137)",76,0,99.55,0,88,8,19300
"77",7842401,1366444,2013,2013-06-02,500,5,"BATHURST ST","ROBINSON ST"," ","Major Arterial","Toronto and East York","10","14",43.648845,-79.40459,"Intersection","At Intersection","Traffic Signal","Rain","Dawn, artificial","Wet","Non-Fatal Injury","Cyclist Collisions","Vehicle Owner","unknown"," ",0," ","Other"," "," "," "," "," "," "," "," "," ",0,1,1,0,0,0,0,0,0,1,0,0,78,"Kensington-Chinatown (78)",77,0,98.43,15,96,18.3,12900
"78",7842402,1366444,2013,2013-06-02,500,5,"BATHURST ST","ROBINSON ST"," ","Major Arterial","Toronto and East York","10","14",43.648845,-79.40459,"Intersection","At Intersection","Traffic Signal","Rain","Dawn, artificial","Wet","Non-Fatal Injury","Cyclist Collisions","Driver","25 to 29","None",0,"North","Automobile, Station Wagon","Turning Left","Failed to Yield Right of Way","Normal"," "," "," "," "," "," ",0,1,1,0,0,0,0,0,0,1,0,0,78,"Kensington-Chinatown (78)",78,0,98.43,15,96,18.3,12900
"79",7842403,1366444,2013,2013-06-02,500,5,"BATHURST ST","ROBINSON ST"," ","Major Arterial","Toronto and East York","10","14",43.648845,-79.40459,"Intersection","At Intersection","Traffic Signal","Rain","Dawn, artificial","Wet","Non-Fatal Injury","Cyclist Collisions","Cyclist","35 to 39","Major",0,"South","Bicycle","Going Ahead"," "," "," "," "," ","Motorist turned left across cyclists path.","Driving Properly","Normal",0,1,1,0,0,0,0,0,0,1,0,0,78,"Kensington-Chinatown (78)",79,0,98.43,15,96,18.3,12900
"80",6617136,1228987,2011,2011-04-20,500,5,"MARKHAM RD","HIGHWAY 401 C  E"," ","Expressway","Scarborough","24,23","42,43",43.785345,-79.23519,"Mid-Block"," ","No Control","Rain","Dark","Wet","Non-Fatal Injury","Cyclist Collisions","Driver","50 to 54","None",0,"North","Automobile, Station Wagon","Going Ahead","Speed too Fast For Condition","Inattentive"," "," "," "," "," "," ",0,1,1,0,0,0,0,0,1,1,0,0,137,"Woburn (137)",80,0,98.19,41,91,3.6,12900
"81",6617137,1228987,2011,2011-04-20,500,5,"MARKHAM RD","HIGHWAY 401 C  E"," ","Expressway","Scarborough","24,23","42,43",43.785345,-79.23519,"Mid-Block"," ","No Control","Rain","Dark","Wet","Non-Fatal Injury","Cyclist Collisions","Cyclist","35 to 39","Major",0,"North","Bicycle","Going Ahead"," "," "," "," "," ","Cyclist and Driver travelling in same direction. One vehicle rear-ended the other.","Driving Properly","Normal",0,1,1,0,0,0,0,0,1,1,0,0,137,"Woburn (137)",81,0,98.19,41,91,3.6,12900
"82",7856672,1372585,2013,2013-08-28,500,5,"KENNEDY RD","STRATTON AVE"," ","Major Arterial","Scarborough","21","41",43.738246,-79.270458,"Intersection"," ","Stop Sign","Clear","Dark","Dry","Non-Fatal Injury","Cyclist Collisions","Driver","35 to 39","None",0,"South","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal"," "," "," "," "," "," ",0,1,1,0,0,0,0,0,0,0,0,0,125,"Ionview (125)",82,0,99.07,6,96,21.2,3200
"83",7856673,1372585,2013,2013-08-28,500,5,"KENNEDY RD","STRATTON AVE"," ","Major Arterial","Scarborough","21","41",43.738246,-79.270458,"Intersection"," ","Stop Sign","Clear","Dark","Dry","Non-Fatal Injury","Cyclist Collisions","Cyclist","40 to 44","Major",0,"West","Bicycle","Going Ahead"," "," "," "," "," ","Cyclist without ROW rides into path of motorist at inter, lnwy, dwy-Cyclist not turn.","Failed to Yield Right of Way","Inattentive",0,1,1,0,0,0,0,0,0,0,0,0,125,"Ionview (125)",83,0,99.07,6,96,21.2,3200
"84",5808638,1139402,2009,2009-11-06,600,6,"3655 KEELE ST"," "," ","Major Arterial","North York","6,7","31",43.753045,-79.48839,"Mid-Block"," ","No Control","Clear","Dark","Dry","Non-Fatal Injury","Turning Movement","Driver","25 to 29","None",0,"South"," ","Turning Left","Improper Turn","Normal"," "," "," "," "," "," ",0,1,0,0,0,0,0,0,0,0,0,0,27,"York University Heights (27)",84,0,100.62,13,74,-0.7,24100
"85",5808639,1139402,2009,2009-11-06,600,6,"3655 KEELE ST"," "," ","Major Arterial","North York","6,7","31",43.753045,-79.48839,"Mid-Block"," ","No Control","Clear","Dark","Dry","Non-Fatal Injury","Turning Movement","Moped Driver","55 to 59","Major",0,"North","Moped","Going Ahead","Driving Properly","Normal"," "," "," "," "," "," ",0,1,0,0,0,0,0,0,0,0,0,0,27,"York University Heights (27)",85,0,100.62,13,74,-0.7,24100
"86",7476109,1320057,2012,2012-09-06,600,6,"KENNEDY RD","FOXRIDGE DR"," ","Major Arterial","Scarborough","20","41",43.724045,-79.26449,"Intersection","At Intersection","No Control","Clear","Daylight, artificial","Dry","Non-Fatal Injury","Cyclist Collisions","Driver","50 to 54","None",0,"North","Automobile, Station Wagon","Turning Left","Failed to Yield Right of Way","Normal"," "," "," "," "," "," ",0,1,1,0,0,0,0,0,0,1,0,0,124,"Kennedy Park (124)",86,0,98.9,7,90,19.9,24100
"87",7476110,1320057,2012,2012-09-06,600,6,"KENNEDY RD","FOXRIDGE DR"," ","Major Arterial","Scarborough","20","41",43.724045,-79.26449,"Intersection","At Intersection","No Control","Clear","Daylight, artificial","Dry","Non-Fatal Injury","Cyclist Collisions","Cyclist","35 to 39","Major",0,"South","Bicycle","Going Ahead"," "," "," "," "," ","Motorist turned left across cyclists path.","Driving Properly","Normal",0,1,1,0,0,0,0,0,0,1,0,0,124,"Kennedy Park (124)",87,0,98.9,7,90,19.9,24100
"88",7491581,1326621,2012,2012-10-10,600,6,"CHURCH St","JANE St"," ","Collector","Etobicoke York","5","12",43.709145,-79.50589,"Mid-Block"," ","No Control","Clear","Dark, artificial","Dry","Non-Fatal Injury","Cyclist Collisions","Vehicle Owner","unknown"," ",0," ","Other"," "," "," "," "," "," "," "," "," ",0,1,1,0,0,0,0,0,0,1,0,0,113,"Weston (113)",88,0,98.74,13,79,10.2,24100
"89",7491582,1326621,2012,2012-10-10,600,6,"CHURCH St","JANE St"," ","Collector","Etobicoke York","5","12",43.709145,-79.50589,"Mid-Block"," ","No Control","Clear","Dark, artificial","Dry","Non-Fatal Injury","Cyclist Collisions","Driver","25 to 29","None",0,"East","Automobile, Station Wagon","Turning Left","Failed to Yield Right of Way","Normal"," "," "," "," "," "," ",0,1,1,0,0,0,0,0,0,1,0,0,113,"Weston (113)",89,0,98.74,13,79,10.2,24100
"90",7491583,1326621,2012,2012-10-10,600,6,"CHURCH St","JANE St"," ","Collector","Etobicoke York","5","12",43.709145,-79.50589,"Mid-Block"," ","No Control","Clear","Dark, artificial","Dry","Non-Fatal Injury","Cyclist Collisions","Cyclist","30 to 34","Major",0,"West","Bicycle","Going Ahead"," "," "," "," "," ","Motorist turned left across cyclists path.","Driving Properly","Normal",0,1,1,0,0,0,0,0,0,1,0,0,113,"Weston (113)",90,0,98.74,13,79,10.2,24100
"91",5795765,1143058,2009,2009-11-26,600,6,"1050 ELLESMERE Rd"," "," ","Major Arterial","Scarborough","21","41",43.767445,-79.27329,"Mid-Block"," ","No Control","Rain","Dark","Wet","Non-Fatal Injury","Cyclist Collisions","Driver","70 to 74","None",0,"East","Automobile, Station Wagon","Going Ahead","Failed to Yield Right of Way","Inattentive"," "," "," "," "," "," ",0,1,1,0,0,0,0,0,0,1,0,0,126,"Dorset Park (126)",91,0,98.8,13,96,8.1,12900
"92",5795766,1143058,2009,2009-11-26,600,6,"1050 ELLESMERE Rd"," "," ","Major Arterial","Scarborough","21","41",43.767445,-79.27329,"Mid-Block"," ","No Control","Rain","Dark","Wet","Non-Fatal Injury","Cyclist Collisions","Cyclist","40 to 44","Major",0,"East","Bicycle","Going Ahead"," "," "," "," "," ","Cyclist and Driver travelling in same direction. One vehicle rear-ended the other.","Driving Properly","Normal",0,1,1,0,0,0,0,0,0,1,0,0,126,"Dorset Park (126)",92,0,98.8,13,96,8.1,12900
"93",80503369,6000543310,2016,2016-03-31,600,6,"COLLEGE ST","LIPPINCOTT ST","1 m East of","Major Arterial","Toronto and East York","11","14",43.656649,-79.406482,"Intersection","At Intersection","Stop Sign","Rain","Daylight, artificial","Wet","Non-Fatal Injury","Cyclist Collisions","Cyclist","65 to 69","Major",0,"South","Bicycle","Going Ahead"," "," "," "," "," ","Cyclist without ROW rides into path of motorist at inter, lnwy, dwy-Cyclist not turn.","Disobeyed Traffic Control","Inattentive",0,1,1,0,0,0,0,1,0,0,0,0,78,"Kensington-Chinatown (78)",93,0,98.3,22,85,11.5,19300
